,condition,created_at,id,max_quantity,merchant_return_insurance,min_quantity,name,price,rush_delivery,sku_id,state,stock,weight,category_url,rating_average_rate,rating_user_count,sla_type,sla_value,specs_brand,stats_interest_count,stats_sold_count,stats_view_count,stats_waiting_payment_count,store_address_city,store_address_province,store_brand_seller,store_delivery_time,store_id,store_description,store_level_name,store_name,store_premium_level,store_premium_top_seller,store_rejection_recent_transactions,store_rejection_rejected,store_reviews_negative,store_reviews_positive,store_sla_type,store_sla_value,store_subscriber_amount,store_url,warranty_cheapest,deal_applied_date,deal_discount_price,deal_expired_date,deal_original_price,deal_percentage,url,timestamp
96,Baru,2021-03-31 03:01:20.000000,4ecf7gv,2147483647,False,10,Viva Face Tonic Astringent Toner Viva 100mL,14700,False,9635987431,available,496,110,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,200,,0,,1,10375,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4ecf7gv-jual-viva-face-tonic-astringent-toner-viva-100ml,2021-12-27 17:35:38.413312
97,Baru,2021-03-31 03:02:14.000000,4ecf98a,2147483647,False,1,SERUM VIT C & E WITH COLLAGEN HANASUI,14500,False,9635989753,available,529,1000,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,,8,10126,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4ecf98a-jual-serum-vit-c-e-with-collagen-hanasui,2021-12-27 17:35:38.413312
98,Baru,2021-03-31 03:01:45.000000,4ecf88g,2147483647,False,1,Wardah cleansing micellar water seawed nature daily Kecil,45700,False,9635988454,available,1107,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,5.0,200,,0,,0,10090,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4ecf88g-jual-wardah-cleansing-micellar-water-seawed-nature-daily-kecil,2021-12-27 17:35:38.413312
99,Baru,2020-11-02 13:19:01.000000,3wx1cup,2147483647,False,1,THERASKIN SERUM SKIN WHITE,32500,False,8567268941,available,569,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,0.0,0,,0,,0,10018,0,0.0,Solo,Jawa Tengah,False,16 jam,71310202,,Recommended Seller,bellaskinbeauty,platinum,True,100,0,69,24869,normal,2,110,https://www.bukalapak.com/u/bellaskinbeauty,False,2021-12-26 17:00:00.000000,32500,2031-12-24 17:00:00.000000,33800,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3wx1cup-jual-theraskin-serum-skin-white,2021-12-27 17:35:38.413312
100,Baru,2020-11-19 10:46:51.000000,3zflifr,2147483647,False,1,ERTO S Dermo Night Cream krim Malam,95000,False,8721866469,available,41,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,209,,0,,2,9891,0,4.0,Jakarta Timur,DKI Jakarta,True,1-2 hari,526806989,"ERTO`S Official ERTOS Official adalah akun resmi dari Ertos di platform Bukalapak. Spesialis di skin care, terdaftar BPOM dan bersertifikat Halal MUI. Pengiriman Cepat Free Konsultasi Retur dg Bukti Video Ketika Unboxing Hasil Yg Nyata",Good Seller,Erto's Official,platinum,True,100,0,1,8873,normal,2,150,https://www.bukalapak.com/u/ertosofficialshop,False,2021-12-08 17:00:00.000000,95000,2021-12-31 16:59:59.000000,100000,5,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/3zflifr-jual-erto-s-dermo-night-cream-krim-malam,2021-12-27 17:35:38.413312
101,Baru,2019-05-17 03:08:04.000000,1qx9h8m,2147483647,False,1,THERASKIN AHA TONER TONER AHA THERASKIN,19400,False,3815437646,available,1000,200,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,0.0,0,,0,,0,9867,0,0.0,Gresik,Jawa Timur,False,20 jam,1612801,faila putri pindah ke shopee,Good Seller,Faila Putri Offical,platinum,True,100,4,391,5528,normal,2,575,https://www.bukalapak.com/u/lady_beauty,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/1qx9h8m-jual-theraskin-aha-toner-toner-aha-theraskin,2021-12-27 17:35:38.413312
102,Baru,2021-10-25 09:08:01.000000,4gp1vlg,2147483647,False,25,pot eksotika 30 gr pot cream 30 gr pot pp 30 gr,1700,False,9796131196,available,10000,30,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,5.0,8,,0,,0,9854,0,0.0,Kab. Bogor,Jawa Barat,False,21 jam,22710518,"SUPPLIER AND PACKAGING 
murah dan berkualitas",Recommended Seller,PUTRA SUKAPURA PACKAGING,platinum,True,100,0,496,13511,normal,2,517,https://www.bukalapak.com/u/irfan1246,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4gp1vlg-jual-pot-eksotika-30-gr-pot-cream-30-gr-pot-pp-30-gr,2021-12-27 17:35:38.413312
103,Baru,2020-04-12 15:52:16.000000,33g60dz,2147483647,False,1,Masker Scuba Hitam Masker Penutup Mulut Dan Hidung,1200,False,6759491871,available,97892,7,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-pria,4.7,173,normal,2,Erha,114,9833,0,3211.0,Jakarta Barat,DKI Jakarta,False,21 jam,362829711,,Juragan,store elektronik com,platinum,True,100,1,42,2307,normal,2,125,https://www.bukalapak.com/u/sugi07b,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-pria/33g60dz-jual-masker-scuba-hitam-masker-penutup-mulut-dan-hidung,2021-12-27 17:35:38.413312
104,Baru,2019-08-06 08:08:26.000000,23d9669,2147483647,False,1,Masker Wajah Organik,1600,False,4570400718,available,9096,10,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.8,333,normal,2,Merek lainnya,803,9697,0,293.0,Kab. Kediri,Jawa Timur,False,11 jam,39982487,Open Order setiap hari Senin-Sabtu. Minggu Off jika ada orderan masuk akan dikirim hari Senin. Batas transfer jam 16.00 lebih dari itu akan ikut pengiriman besok nya. Jika ada barang yang habis kami akan segera konfirmasi kan ke pembeli lewat pesan pribadi JANGAN LUPA KASIH BINTANG 5 YA KAK Happy shoping,Juragan,Tokoku,platinum,False,100,1,0,2444,normal,2,363,https://www.bukalapak.com/u/nailul_hudi,False,2020-04-21 17:00:00.000000,1600,2022-04-22 16:59:59.000000,2500,36,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/23d9669-jual-masker-wajah-organik,2021-12-27 17:35:38.413312
105,Baru,2017-01-18 13:19:18.000000,6f59gk,2147483647,False,1,Naturgo BPOM/ Hanasui Naturgo/ Masker Lumpur 100% Original,1500,False,338514032,available,417,20,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.8,331,,0,,289,9670,0,26.0,Jakarta Utara,DKI Jakarta,False,1-2 hari,275669,"SAAT INI TOKO PINDAH KE BUKALAPAK GUDKOS
LINK TOKO: https://www.bukalapak.com/u/gudkosjakarta",Trusted Seller,Agen Kosmetik,platinum,False,100,0,2133,57038,normal,2,3838,https://www.bukalapak.com/u/distributor_kosmetik,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/6f59gk-jual-naturgo-bpom-hanasui-naturgo-masker-lumpur-100-original,2021-12-27 17:35:38.413312
106,Baru,2021-03-23 10:01:45.000000,4e43yhg,2147483647,False,1,COD READY STOCK HELLONOONA PEEL OFF MASK PETAL 15gram,10000,False,9621455647,available,4903,500,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,,1,9541,0,0.0,Tangerang,Banten,False,19 jam,544677251,,Good Seller,Cateline Beauty,platinum,True,53,3,7,5073,normal,2,5,https://www.bukalapak.com/u/catelinebeauty,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4e43yhg-jual-cod-ready-stock-hellonoona-peel-off-mask-petal-15gram,2021-12-27 17:35:38.413312
107,Baru,2021-03-31 03:01:52.000000,4ecf8ha,2147483647,False,1,Wardah Nature Daily Aloe Hydramild Moisturizer Cream 40ml,35700,False,9635988772,available,1449,55,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,200,,0,,1,9527,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4ecf8ha-jual-wardah-nature-daily-aloe-hydramild-moisturizer-cream-40ml,2021-12-27 17:35:38.413312
108,Baru,2021-03-31 03:03:44.000000,4ecfcjg,2147483647,False,1,Viva Milk Cleanser 100ml,10700,False,9635994121,available,1662,110,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,198,,0,,0,9468,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4ecfcjg-jual-viva-milk-cleanser-100ml,2021-12-27 17:35:38.413312
109,Baru,2021-03-31 03:05:05.000000,4ecfflv,2147483647,False,1,Kecil Wardah Lightening Night Cream 20ml,47700,False,9635998270,available,221,35,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,201,,0,,0,9375,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4ecfflv-jual-kecil-wardah-lightening-night-cream-20ml,2021-12-27 17:35:38.413312
110,Baru,2020-11-29 10:00:50.000000,40yhqu6,2147483647,False,1,Wardah Acnederm Pore Blackhead Balm 20 g,30020,False,8815163827,available,3,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,111,,0,,10,9301,0,0.0,Jakarta Pusat,DKI Jakarta,True,15 jam,334879351,"Wardah Official Adalah Akun Resmi Wardah di Platform Bukalapak. Wardah Adalah Lokal Brand Kosmetik Ternama di Indonesia. Produk Wardah Mengandung Bahan Baku yang Aman dan Halal, Diciptakan Untuk Kenyamanan dalam Meggunakannya.",Recommended Seller,Wardah,platinum,True,100,0,42,33799,normal,2,4319,https://www.bukalapak.com/u/wardahofficialshop,False,2021-10-31 17:00:00.000000,37525,2021-12-31 16:59:59.000000,39500,5,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/40yhqu6-jual-wardah-acnederm-pore-blackhead-balm-20-g,2021-12-27 17:35:38.413312
111,Baru,2020-11-19 10:46:48.000000,3zfli98,2147483647,False,1,Erto s Pore Minimizer Serum,114000,False,8721866234,available,43,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,163,,0,,6,9271,0,1.0,Jakarta Timur,DKI Jakarta,True,1-2 hari,526806989,"ERTO`S Official ERTOS Official adalah akun resmi dari Ertos di platform Bukalapak. Spesialis di skin care, terdaftar BPOM dan bersertifikat Halal MUI. Pengiriman Cepat Free Konsultasi Retur dg Bukti Video Ketika Unboxing Hasil Yg Nyata",Good Seller,Erto's Official,platinum,True,100,0,1,8873,normal,2,150,https://www.bukalapak.com/u/ertosofficialshop,False,2021-12-08 17:00:00.000000,114000,2021-12-31 16:59:59.000000,120000,5,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3zfli98-jual-erto-s-pore-minimizer-serum,2021-12-27 17:35:38.413312
112,Baru,2021-04-06 09:17:08.000000,4eicatp,2147483647,False,1,MASKER HELLONOONA 25gr GROSIR MASKER HELLONOONA HOBIMASKERAN,4500,False,9646322749,available,2280,30,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,43,,0,,0,9243,0,0.0,Jakarta Barat,DKI Jakarta,False,1-2 hari,74113314,,Good Seller,Hobimaskeran,platinum,False,14,5,6,7043,normal,2,3,https://www.bukalapak.com/u/velatershop,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4eicatp-jual-masker-hellonoona-25gr-grosir-masker-hellonoona-hobimaskeran,2021-12-27 17:35:38.413312
113,Baru,2021-03-31 03:05:48.000000,4ecfha1,2147483647,False,1,Emina Bright Stuff Face Wash 50ml,30700,False,9636000520,available,988,70,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,200,,0,,1,9189,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4ecfha1-jual-emina-bright-stuff-face-wash-50ml,2021-12-27 17:35:38.413312
114,Baru,2020-12-15 06:27:24.000000,43gj2b1,2147483647,False,1,Theraskin day cream aha,23100,False,8967768661,available,669556,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,201,,0,,0,9089,0,0.0,Tangerang,Banten,False,1-2 hari,17533991,Distributor produk-produk kecantikan.,Recommended Seller,Toko Cantik,platinum,False,100,11,6,12029,normal,2,31,https://www.bukalapak.com/u/distributorcantik,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/43gj2b1-jual-theraskin-day-cream-aha,2021-12-27 17:35:38.413312
115,Baru,2021-11-20 00:40:21.000000,4gtctlv,2147483647,False,1,Masker Gelatin komedo 10gram pasti pas,2000,False,9806936152,available,36,50,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,,0,9071,0,0.0,Bandung Barat,Jawa Barat,False,23 jam,578207615,,Good Seller,Imsel Beauty Collection,platinum,True,14,0,0,8476,normal,2,0,https://www.bukalapak.com/u/imas_sesilia_443655,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4gtctlv-jual-masker-gelatin-komedo-10gram-pasti-pas,2021-12-27 17:35:38.413312
116,Baru,2020-11-29 10:00:51.000000,40yhqw4,2147483647,False,1,Wardah Perfect Bright Creamy Foam Brightening Smoothing 100 ml,19710,False,8815163897,available,2,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,241,,0,,10,9039,0,4.0,Jakarta Pusat,DKI Jakarta,True,15 jam,334879351,"Wardah Official Adalah Akun Resmi Wardah di Platform Bukalapak. Wardah Adalah Lokal Brand Kosmetik Ternama di Indonesia. Produk Wardah Mengandung Bahan Baku yang Aman dan Halal, Diciptakan Untuk Kenyamanan dalam Meggunakannya.",Recommended Seller,Wardah,platinum,True,100,0,42,33799,normal,2,4319,https://www.bukalapak.com/u/wardahofficialshop,False,2021-11-30 17:00:00.000000,19710,2021-12-31 16:59:59.000000,27000,27,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/40yhqw4-jual-wardah-perfect-bright-creamy-foam-brightening-smoothing-100-ml,2021-12-27 17:35:38.413312
117,Baru,2020-11-02 13:22:13.000000,3wx1phf,2147483647,False,1,Theraskin centac cream,15800,False,8567285386,available,1052,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,201,,0,,2,8994,0,0.0,Solo,Jawa Tengah,False,16 jam,71310202,,Recommended Seller,bellaskinbeauty,platinum,True,100,0,69,24869,normal,2,110,https://www.bukalapak.com/u/bellaskinbeauty,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/3wx1phf-jual-theraskin-centac-cream,2021-12-27 17:35:38.413312
118,Baru,2020-11-19 10:46:54.000000,3zflima,2147483647,False,1,Serum Kinclong Ertos,150000,False,8721866704,available,45,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.7,18,,0,Ertos,11,8958,0,10.0,Jakarta Timur,DKI Jakarta,True,1-2 hari,526806989,"ERTO`S Official ERTOS Official adalah akun resmi dari Ertos di platform Bukalapak. Spesialis di skin care, terdaftar BPOM dan bersertifikat Halal MUI. Pengiriman Cepat Free Konsultasi Retur dg Bukti Video Ketika Unboxing Hasil Yg Nyata",Good Seller,Erto's Official,platinum,True,100,0,1,8873,normal,2,150,https://www.bukalapak.com/u/ertosofficialshop,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3zflima-jual-serum-kinclong-ertos,2021-12-27 17:35:38.413312
119,Baru,2020-09-20 09:56:33.000000,3rsg2af,2147483647,False,1,Masker KN 95,600,False,8253199051,available,11311,25,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-pria,4.9,214,,0,,240,8942,0,215.0,Jakarta Barat,DKI Jakarta,False,16 jam,376753418,"Selamat datang di toko INDOYAMA, READY STOK!! Menjual berbagai macam fashion pria,  fashion anak,  dan banyak lagi.. selamat berbelanja , MINGGU LIBUR, terima kasih:)",Recommended Seller,INDO YAMA,platinum,True,100,0,81,14728,normal,2,838,https://www.bukalapak.com/u/indoyama,False,2021-11-28 17:00:00.000000,900,2022-12-31 16:59:59.000000,30000,97,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-pria/3rsg2af-jual-masker-kn-95,2021-12-27 17:35:38.413312
120,Baru,2020-12-15 06:28:33.000000,43gj97i,2147483647,False,1,immortal liquid facial wash wx whitening series,19200,False,8967777781,available,761,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,199,,0,,0,8930,0,0.0,Tangerang,Banten,False,1-2 hari,17533991,Distributor produk-produk kecantikan.,Recommended Seller,Toko Cantik,platinum,False,100,11,6,12029,normal,2,31,https://www.bukalapak.com/u/distributorcantik,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/43gj97i-jual-immortal-liquid-facial-wash-wx-whitening-series,2021-12-27 17:35:38.413312
121,Baru,2020-11-02 13:19:05.000000,3wx1d6s,2147483647,False,1,THERASKIN SUNCARE FOR NORMAL SKIN MILD,13200,False,8567269376,available,69530,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,5.0,145,,0,,0,8924,0,0.0,Solo,Jawa Tengah,False,16 jam,71310202,,Recommended Seller,bellaskinbeauty,platinum,True,100,0,69,24869,normal,2,110,https://www.bukalapak.com/u/bellaskinbeauty,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3wx1d6s-jual-theraskin-suncare-for-normal-skin-mild,2021-12-27 17:35:38.413312
122,Baru,2020-11-26 08:24:48.000000,40gyg5t,2147483647,False,1,PAPYDU ERTOS FACIAL TREATMENT NEW ORIGINAL,75000,False,8785440484,available,99,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,ertos,0,8804,0,0.0,Jakarta Barat,DKI Jakarta,False,17 jam,528373224,"Selamat Datang Di Toko LADY STAR STORE

DISINI KAMI HANYA MENJUAL PRODUK ASLI YAAA 
UNTUK BARANG MUDAH PECAH WAJIB BELI BUBBLE WARP DAN DUS YAA UNTUK MEMINIMALKAN KERUSAKAN 

SELAMAT BERBELANJA TERIMA KASIH",Recommended Seller,LADY STYLE,platinum,True,100,0,3,13787,normal,2,18,https://www.bukalapak.com/u/ladystar88,False,2021-08-05 17:00:00.000000,75000,2022-01-31 16:59:59.000000,130000,42,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/40gyg5t-jual-papydu-ertos-facial-treatment-new-original,2021-12-27 17:35:38.413312
123,Baru,2015-08-08 16:30:26.000000,dbug4,2147483647,False,1,Masker Spirulina Masker Wajah Alami,55000,False,29307566,available,1541,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.7,733,,0,Merek lainnya,1155,8783,0,0.0,Bogor,Jawa Barat,False,22 jam,3114013,Bogonizer Toko Online Menjual Aneka Obat Herbal dan Produk Kecantikan ASLI Original BerKualitas Murah Terpercaya,Good Seller,bogonizer,platinum,False,100,7,3,5406,normal,2,261,https://www.bukalapak.com/u/bogonizer,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/dbug4-jual-masker-spirulina-masker-wajah-alami,2021-12-27 17:35:38.413312
124,Baru,2021-03-31 03:04:16.000000,4ecfdpy,2147483647,False,1,Wardah White Secret Night Cream 30gr,159700,False,9635995702,available,1022,90,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,5.0,198,,0,,1,8751,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4ecfdpy-jual-wardah-white-secret-night-cream-30gr,2021-12-27 17:35:38.413312
